name,energy,diag,pca1,pca2,pca3
nitrobenzene_18_015,38.1223632,0.378,0.718645,-0.521954,0.294018
nitrobenzene_18_015,38.1204184,0.378,0.42759,-0.152035,-0.357726
nitrobenzene_18_015,38.0592342,0.378,0.361805,0.400096,-0.600283
nitrobenzene_18_015,38.116073,0.378,0.238663,0.323541,-0.167866
nitrobenzene_18_015,38.1147264,0.378,0.19382,0.268869,0.292776
nitrobenzene_18_015,38.1189596,0.378,0.163087,0.354036,0.154699
nitrobenzene_18_015,0.5762948,0.005,0.132914,0.272574,0.333273
nitrobenzene_18_015,0.5643859,0.005,0.124376,0.297071,0.271592
nitrobenzene_18_015,0.569684,0.005,0.114097,0.255516,0.275992
nitrobenzene_18_015,0.5801445,0.005,0.029925,0.08012,0.142551
nitrobenzene_18_015,0.5777244,0.005,0.026438,0.064731,0.040662
nitrobenzene_18_015,54.6382617,0.547,0.019386,0.038953,0.045386
nitrobenzene_18_015,75.2871321,0.754,0.017813,0.035605,0.032652
nitrobenzene_18_015,75.2865587,0.754,0.01575,0.028816,0.036218
nitrobenzene_18_05,38.1214893,0.378,0.717152,-0.53119,0.281717
nitrobenzene_18_05,38.1162732,0.378,0.429054,-0.137606,-0.348254
nitrobenzene_18_05,38.0569776,0.378,0.358974,0.396347,-0.60604
nitrobenzene_18_05,38.1157793,0.378,0.240127,0.329418,-0.164281
nitrobenzene_18_05,38.0763266,0.378,0.195175,0.264908,0.297148
nitrobenzene_18_05,38.1156455,0.378,0.16415,0.351949,0.163065
nitrobenzene_18_05,0.5691136,0.005,0.134663,0.269969,0.333725
nitrobenzene_18_05,0.5476434,0.005,0.125876,0.298594,0.273997
nitrobenzene_18_05,0.5650122,0.005,0.115632,0.255017,0.2812
nitrobenzene_18_05,0.5778981,0.005,0.031833,0.069669,0.131601
nitrobenzene_18_05,0.5767581,0.005,0.026714,0.062955,0.050937
nitrobenzene_18_05,54.6388305,0.547,0.019873,0.035471,0.050333
nitrobenzene_18_05,75.2884892,0.754,0.017829,0.035502,0.033968
nitrobenzene_18_05,75.2861577,0.754,0.015938,0.028962,0.032759
nitrobenzene_19_015,38.123048,0.378,-0.719215,0.52,-0.296501
nitrobenzene_19_015,38.1154326,0.378,-0.426555,0.156023,0.363105
nitrobenzene_19_015,38.0593254,0.378,-0.36179,-0.399518,0.591492
nitrobenzene_19_015,38.1154082,0.378,-0.238249,-0.326175,0.176823
nitrobenzene_19_015,38.1231506,0.378,-0.194222,-0.26985,-0.290492
nitrobenzene_19_015,38.1124582,0.378,-0.16372,-0.350793,-0.143847
nitrobenzene_19_015,0.5763709,0.005,-0.132827,-0.272474,-0.337427
nitrobenzene_19_015,0.5701203,0.005,-0.123912,-0.300256,-0.27197
nitrobenzene_19_015,0.5701235,0.005,-0.113941,-0.253619,-0.275582
nitrobenzene_19_015,0.5763705,0.005,-0.031021,-0.081028,-0.156807
nitrobenzene_19_015,0.5802003,0.005,-0.027094,-0.06583,-0.039187
nitrobenzene_19_015,54.6378704,0.547,-0.019252,-0.037192,-0.045882
nitrobenzene_19_015,75.2869921,0.754,-0.017248,-0.03886,-0.032028
nitrobenzene_19_015,75.2869862,0.754,-0.015994,-0.029423,-0.031782
nitrobenzene_19_05,38.1246401,0.378,-0.718451,0.529229,-0.281976
nitrobenzene_19_05,38.1129319,0.378,-0.426176,0.142935,0.358805
nitrobenzene_19_05,38.0530552,0.378,-0.359788,-0.395435,0.581137
nitrobenzene_19_05,38.1130218,0.378,-0.240322,-0.344108,0.183199
nitrobenzene_19_05,38.1246782,0.378,-0.195431,-0.259997,-0.288216
nitrobenzene_19_05,38.0777358,0.378,-0.166979,-0.357222,-0.147721
nitrobenzene_19_05,0.5718392,0.005,-0.13231,-0.264827,-0.344389
nitrobenzene_19_05,0.564326,0.005,-0.124341,-0.291796,-0.284043
nitrobenzene_19_05,0.5643148,0.005,-0.114332,-0.249454,-0.287876
nitrobenzene_19_05,0.5718391,0.005,-0.033896,-0.06722,-0.164334
nitrobenzene_19_05,0.5778339,0.005,-0.028505,-0.064324,-0.029202
nitrobenzene_19_05,54.6372323,0.547,-0.018657,-0.034846,-0.053298
nitrobenzene_19_05,75.2880438,0.754,-0.017842,-0.035202,-0.038064
nitrobenzene_19_05,75.2880463,0.754,-0.016089,-0.029761,-0.035669
nitrobenzene_20_015,38.1185186,0.378,0.717885,-0.530666,0.29081
nitrobenzene_20_015,38.1123805,0.378,0.42993,-0.132947,-0.355884
nitrobenzene_20_015,38.0518925,0.378,0.360507,0.407187,-0.560879
nitrobenzene_20_015,38.1202904,0.378,0.240708,0.299186,-0.235593
nitrobenzene_20_015,38.123093,0.378,0.193555,0.281604,0.30284
nitrobenzene_20_015,38.1177324,0.378,0.162418,0.357822,0.158496
nitrobenzene_20_015,0.5785981,0.005,0.132329,0.271677,0.339407
nitrobenzene_20_015,0.5691006,0.005,0.12329,0.294422,0.272957
nitrobenzene_20_015,0.5629299,0.005,0.113357,0.251715,0.286029
nitrobenzene_20_015,0.5765399,0.005,0.029856,0.081126,0.153915
nitrobenzene_20_015,0.5770487,0.005,0.026121,0.062874,0.041993
nitrobenzene_20_015,54.6426743,0.547,0.019156,0.037663,0.047594
nitrobenzene_20_015,75.2866599,0.754,0.017487,0.037793,0.034363
nitrobenzene_20_015,75.2854175,0.754,0.015649,0.02886,0.037948
nitrobenzene_20_05,38.1059364,0.378,0.714947,-0.557805,0.265545
nitrobenzene_20_05,38.0998626,0.378,0.437105,-0.074996,-0.332049
nitrobenzene_20_05,38.0121843,0.378,0.354523,0.420299,-0.507582
nitrobenzene_20_05,38.1017615,0.378,0.247637,0.270042,-0.316936
nitrobenzene_20_05,38.1242428,0.378,0.192353,0.281545,0.309789
nitrobenzene_20_05,38.1112352,0.378,0.162374,0.365839,0.185293
nitrobenzene_20_05,0.57944,0.005,0.132002,0.269736,0.353398
nitrobenzene_20_05,0.5522433,0.005,0.121908,0.275359,0.284758
nitrobenzene_20_05,0.5425727,0.005,0.111989,0.24458,0.306404
nitrobenzene_20_05,0.5727358,0.005,0.031877,0.074949,0.150109
nitrobenzene_20_05,0.5743537,0.005,0.026069,0.057115,0.049956
nitrobenzene_20_05,54.6461375,0.547,0.018963,0.037353,0.055041
nitrobenzene_20_05,75.2850751,0.754,0.017207,0.034767,0.036819
nitrobenzene_20_05,75.2812851,0.754,0.015333,0.025821,0.039539
nitrobenzene_2_015,38.1224373,0.378,-0.716372,0.509953,-0.327717
nitrobenzene_2_015,38.1180511,0.378,-0.431061,0.162547,0.364341
nitrobenzene_2_015,38.057061,0.378,-0.367351,-0.363995,0.582616
nitrobenzene_2_015,38.1180125,0.378,-0.238099,-0.331477,0.217636
nitrobenzene_2_015,38.1224075,0.378,-0.19088,-0.286376,-0.287231
nitrobenzene_2_015,38.1167152,0.378,-0.161398,-0.363097,-0.138662
nitrobenzene_2_015,0.5761318,0.005,-0.130582,-0.278765,-0.31784
nitrobenzene_2_015,0.5670426,0.005,-0.122309,-0.308838,-0.264288
nitrobenzene_2_015,0.5670441,0.005,-0.111719,-0.262157,-0.264489
nitrobenzene_2_015,0.5761316,0.005,-0.028527,-0.082585,-0.155193
nitrobenzene_2_015,0.5782178,0.005,-0.025792,-0.067902,-0.042327
nitrobenzene_2_015,54.6403089,0.547,-0.019033,-0.038576,-0.049427
nitrobenzene_2_015,75.2864602,0.754,-0.017065,-0.040381,-0.033114
nitrobenzene_2_015,75.2864532,0.754,-0.015831,-0.030649,-0.032867
nitrobenzene_2_05,38.1228397,0.378,-0.709023,0.487017,-0.394929
nitrobenzene_2_05,38.1167096,0.378,-0.436924,0.160444,0.366872
nitrobenzene_2_05,38.0473539,0.378,-0.38053,-0.249459,0.549085
nitrobenzene_2_05,38.1167038,0.378,-0.239107,-0.348151,0.309744
nitrobenzene_2_05,38.1228303,0.378,-0.18672,-0.332546,-0.256844
nitrobenzene_2_05,38.1048738,0.378,-0.159062,-0.394104,-0.098238
nitrobenzene_2_05,0.5711038,0.005,-0.125643,-0.293584,-0.282849
nitrobenzene_2_05,0.5587856,0.005,-0.11946,-0.332637,-0.249509
nitrobenzene_2_05,0.5587879,0.005,-0.109581,-0.274334,-0.244062
nitrobenzene_2_05,0.5711044,0.005,-0.026825,-0.08195,-0.164941
nitrobenzene_2_05,0.5778782,0.005,-0.025002,-0.069999,-0.046441
nitrobenzene_2_05,54.648806,0.547,-0.018332,-0.038914,-0.057015
nitrobenzene_2_05,75.2687294,0.754,-0.016358,-0.04008,-0.031247
nitrobenzene_2_05,75.268724,0.754,-0.015169,-0.029887,-0.031087
nitrobenzene_21_015,38.1126911,0.378,-0.720227,0.515078,-0.303725
nitrobenzene_21_015,38.1195686,0.378,-0.425043,0.162804,0.36514
nitrobenzene_21_015,38.0596767,0.378,-0.362733,-0.399266,0.599788
nitrobenzene_21_015,38.1195041,0.378,-0.238051,-0.317387,0.171842
nitrobenzene_21_015,38.1126604,0.378,-0.192912,-0.272424,-0.290597
nitrobenzene_21_015,38.1088161,0.378,-0.163244,-0.353456,-0.148001
nitrobenzene_21_015,0.5807292,0.005,-0.132675,-0.276835,-0.328461
nitrobenzene_21_015,0.5678249,0.005,-0.123958,-0.301367,-0.265326
nitrobenzene_21_015,0.5678326,0.005,-0.114033,-0.255137,-0.269754
nitrobenzene_21_015,0.5807293,0.005,-0.029473,-0.086746,-0.147274
nitrobenzene_21_015,0.5812157,0.005,-0.026459,-0.069015,-0.041875
nitrobenzene_21_015,54.6378556,0.547,-0.019639,-0.041915,-0.047418
nitrobenzene_21_015,75.2866348,0.754,-0.017945,-0.037485,-0.033476
nitrobenzene_21_015,75.2866298,0.754,-0.016022,-0.029847,-0.030558
nitrobenzene_21_05,38.0568327,0.378,-0.722994,0.510865,-0.308117
nitrobenzene_21_05,38.1218486,0.378,-0.419838,0.170559,0.375107
nitrobenzene_21_05,38.0596692,0.378,-0.362181,-0.39903,0.59473
nitrobenzene_21_05,38.1219249,0.378,-0.237675,-0.314618,0.182264
nitrobenzene_21_05,38.0567723,0.378,-0.193562,-0.273527,-0.285209
nitrobenzene_21_05,38.0530508,0.378,-0.1634,-0.354466,-0.143889
nitrobenzene_21_05,0.5648761,0.005,-0.133231,-0.274939,-0.323389
nitrobenzene_21_05,0.5615508,0.005,-0.124612,-0.298958,-0.260304
nitrobenzene_21_05,0.5615626,0.005,-0.114367,-0.258837,-0.267802
nitrobenzene_21_05,0.5648753,0.005,-0.032492,-0.09407,-0.155927
nitrobenzene_21_05,0.564409,0.005,-0.027412,-0.077016,-0.052208
nitrobenzene_21_05,54.637935,0.547,-0.020816,-0.0431,-0.047978
nitrobenzene_21_05,75.2867087,0.754,-0.018,-0.039937,-0.029463
nitrobenzene_21_05,75.2867149,0.754,-0.016222,-0.032504,-0.033479
nitrobenzene_22_015,38.1232238,0.378,0.71952,-0.519362,0.299301
nitrobenzene_22_015,38.1159477,0.378,0.426571,-0.155952,-0.367292
nitrobenzene_22_015,38.0590726,0.378,0.361706,0.400743,-0.588782
nitrobenzene_22_015,38.1208597,0.378,0.239047,0.321951,-0.180933
nitrobenzene_22_015,38.1100739,0.378,0.193674,0.272969,0.295922
nitrobenzene_22_015,38.1193657,0.378,0.16283,0.353269,0.147396
nitrobenzene_22_015,0.5757024,0.005,0.132758,0.272781,0.332347
nitrobenzene_22_015,0.5696428,0.005,0.123609,0.299325,0.26757
nitrobenzene_22_015,0.5640896,0.005,0.113469,0.252565,0.276791
nitrobenzene_22_015,0.5803422,0.005,0.030249,0.081997,0.147929
nitrobenzene_22_015,0.5773734,0.005,0.026432,0.065177,0.041611
nitrobenzene_22_015,54.6391899,0.547,0.019314,0.038861,0.046226
nitrobenzene_22_015,75.2863474,0.754,0.017812,0.035879,0.033177
nitrobenzene_22_015,75.2868454,0.754,0.015688,0.028662,0.036124
nitrobenzene_22_05,38.1242815,0.378,0.719926,-0.524731,0.297508
nitrobenzene_22_05,38.115559,0.378,0.426429,-0.144706,-0.371409
nitrobenzene_22_05,38.0561689,0.378,0.358841,0.395873,-0.573861
nitrobenzene_22_05,38.1165572,0.378,0.240865,0.324158,-0.205737
nitrobenzene_22_05,38.0460787,0.378,0.194349,0.276234,0.294182
nitrobenzene_22_05,38.1162698,0.378,0.163693,0.352475,0.149359
nitrobenzene_22_05,0.5651699,0.005,0.132652,0.27371,0.330935
nitrobenzene_22_05,0.5644604,0.005,0.123791,0.297412,0.273419
nitrobenzene_22_05,0.5458288,0.005,0.113505,0.253891,0.281912
nitrobenzene_22_05,0.5512371,0.005,0.032177,0.077298,0.146962
nitrobenzene_22_05,0.5756565,0.005,0.026804,0.065495,0.055536
nitrobenzene_22_05,54.641783,0.547,0.019937,0.035884,0.045957
nitrobenzene_22_05,75.2855511,0.754,0.017738,0.034667,0.033245
nitrobenzene_22_05,75.2875956,0.754,0.015634,0.028182,0.037407
nitrobenzene_23_015,38.1225587,0.378,-0.717428,0.525001,-0.291005
nitrobenzene_23_015,38.1198083,0.378,-0.429424,0.147813,0.357229
nitrobenzene_23_015,38.0573124,0.378,-0.361706,-0.402247,0.586528
nitrobenzene_23_015,38.1198501,0.378,-0.239822,-0.323699,0.184383
nitrobenzene_23_015,38.122566,0.378,-0.194531,-0.270684,-0.298955
nitrobenzene_23_015,38.1155591,0.378,-0.163382,-0.354785,-0.15105
nitrobenzene_23_015,0.5753794,0.005,-0.132182,-0.272027,-0.340629
nitrobenzene_23_015,0.5621578,0.005,-0.123411,-0.295646,-0.27372
nitrobenzene_23_015,0.5621549,0.005,-0.11336,-0.250079,-0.284264
nitrobenzene_23_015,0.5753792,0.005,-0.029443,-0.070456,-0.141812
nitrobenzene_23_015,0.578873,0.005,-0.026035,-0.065304,-0.040958
nitrobenzene_23_015,54.6393483,0.547,-0.019111,-0.036263,-0.044223
nitrobenzene_23_015,75.2863515,0.754,-0.01722,-0.038725,-0.032355
nitrobenzene_23_015,75.2863461,0.754,-0.015843,-0.028497,-0.030878
nitrobenzene_23_05,38.1230373,0.378,-0.713226,0.53757,-0.278745
nitrobenzene_23_05,38.1066162,0.378,-0.43422,0.128258,0.340633
nitrobenzene_23_05,38.0506446,0.378,-0.359148,-0.392199,0.572828
nitrobenzene_23_05,38.1065921,0.378,-0.244659,-0.330798,0.217476
nitrobenzene_23_05,38.122988,0.378,-0.195556,-0.273193,-0.302609
nitrobenzene_23_05,38.1017243,0.378,-0.1661,-0.361149,-0.163127
nitrobenzene_23_05,0.5650428,0.005,-0.132209,-0.264013,-0.350977
nitrobenzene_23_05,0.5393539,0.005,-0.123575,-0.29466,-0.287904
nitrobenzene_23_05,0.5393513,0.005,-0.114124,-0.248249,-0.290832
nitrobenzene_23_05,0.5650427,0.005,-0.027295,-0.041831,-0.123343
nitrobenzene_23_05,0.5788265,0.005,-0.025442,-0.060418,-0.04859
nitrobenzene_23_05,54.6427153,0.547,-0.019333,-0.031013,-0.049389
nitrobenzene_23_05,75.2851594,0.754,-0.017296,-0.031583,-0.031037
nitrobenzene_23_05,75.2851539,0.754,-0.015642,-0.027253,-0.03205
nitrobenzene_24_015,38.1212076,0.378,0.718874,-0.442526,0.488527
nitrobenzene_24_015,38.119744,0.378,0.44856,-0.241264,-0.626615
nitrobenzene_24_015,38.0617042,0.378,0.351435,0.354289,-0.413015
nitrobenzene_24_015,38.1167262,0.378,0.228662,0.304763,-0.188619
nitrobenzene_24_015,38.1200572,0.378,0.187745,0.30177,0.183004
nitrobenzene_24_015,38.1200136,0.378,0.158382,0.365982,0.06448
nitrobenzene_24_015,0.5780609,0.005,0.129118,0.310162,0.216605
nitrobenzene_24_015,0.5737711,0.005,0.120174,0.321367,0.163246
nitrobenzene_24_015,0.5662721,0.005,0.111384,0.286358,0.1808
nitrobenzene_24_015,0.5773417,0.005,0.029022,0.103986,0.121777
nitrobenzene_24_015,0.5781602,0.005,0.025477,0.072282,0.030201
nitrobenzene_24_015,54.5909187,0.547,0.01889,0.044398,0.041241
nitrobenzene_24_015,75.2807517,0.754,0.016869,0.042933,0.024105
nitrobenzene_24_015,75.2882043,0.754,0.015365,0.034989,0.024682
nitrobenzene_24_05,38.1197461,0.378,0.687015,-0.247956,0.673366
nitrobenzene_24_05,38.1172883,0.378,0.555274,0.764173,-0.298934
nitrobenzene_24_05,38.0482122,0.378,0.310746,-0.240687,-0.28182
nitrobenzene_24_05,38.1141134,0.378,0.199866,-0.155666,-0.262936
nitrobenzene_24_05,38.1163648,0.378,0.166031,-0.241858,-0.217592
nitrobenzene_24_05,38.1212244,0.378,0.139622,-0.230331,-0.302626
nitrobenzene_24_05,0.5795986,0.005,0.115056,-0.233579,-0.233107
nitrobenzene_24_05,0.5842088,0.005,0.105734,-0.2171,-0.244377
nitrobenzene_24_05,0.5596544,0.005,0.099158,-0.209267,-0.213987
nitrobenzene_24_05,0.5777213,0.005,0.02555,-0.095677,-0.065622
nitrobenzene_24_05,0.5790703,0.005,0.022471,-0.049663,-0.056269
nitrobenzene_24_05,54.2582292,0.547,0.016842,-0.043116,-0.027903
nitrobenzene_24_05,75.2374964,0.754,0.015189,-0.03283,-0.030703
nitrobenzene_24_05,74.8046522,0.754,0.013751,-0.028381,-0.026201
nitrobenzene_25_015,38.1219878,0.378,-0.716844,0.529449,-0.283427
nitrobenzene_25_015,38.1088994,0.378,-0.42893,0.137844,0.33367
nitrobenzene_25_015,38.0555894,0.378,-0.361585,-0.394292,0.611514
nitrobenzene_25_015,38.1088151,0.378,-0.241061,-0.317727,0.172865
nitrobenzene_25_015,38.1218919,0.378,-0.194908,-0.271856,-0.311327
nitrobenzene_25_015,38.1168047,0.378,-0.162947,-0.358895,-0.162842
nitrobenzene_25_015,0.574507,0.005,-0.133026,-0.263746,-0.318761
nitrobenzene_25_015,0.5705496,0.005,-0.125284,-0.300343,-0.274665
nitrobenzene_25_015,0.570551,0.005,-0.11357,-0.255289,-0.27804
nitrobenzene_25_015,0.5745067,0.005,-0.029326,-0.088776,-0.147485
nitrobenzene_25_015,0.5748567,0.005,-0.026114,-0.068408,-0.039622
nitrobenzene_25_015,54.6420118,0.547,-0.019403,-0.039801,-0.039725
nitrobenzene_25_015,75.2871,0.754,-0.017204,-0.039636,-0.030394
nitrobenzene_25_015,75.2870944,0.754,-0.015955,-0.029977,-0.02966
nitrobenzene_25_05,38.0993727,0.378,-0.711521,0.552286,-0.25623
nitrobenzene_25_05,38.0551722,0.378,-0.433354,0.091113,0.264663
nitrobenzene_25_05,38.029805,0.378,-0.357494,-0.362815,0.645608
nitrobenzene_25_05,38.0549676,0.378,-0.25087,-0.314965,0.188692
nitrobenzene_25_05,38.0994119,0.378,-0.197891,-0.276164,-0.342709
nitrobenzene_25_05,38.0962725,0.378,-0.162244,-0.378231,-0.194799
nitrobenzene_25_05,0.5617093,0.005,-0.133602,-0.251204,-0.290467
nitrobenzene_25_05,0.5659119,0.005,-0.126877,-0.301172,-0.270332
nitrobenzene_25_05,0.5659099,0.005,-0.115361,-0.257013,-0.271767
nitrobenzene_25_05,0.5617094,0.005,-0.028727,-0.089121,-0.146931
nitrobenzene_25_05,0.5603872,0.005,-0.026088,-0.070638,-0.034233
nitrobenzene_25_05,54.6458967,0.547,-0.01984,-0.037742,-0.03157
nitrobenzene_25_05,75.2863231,0.754,-0.017685,-0.037195,-0.029278
nitrobenzene_25_05,75.2863171,0.754,-0.015897,-0.03019,-0.023812
nitrobenzene_26_015,38.1228602,0.378,-0.719352,0.522472,-0.290476
nitrobenzene_26_015,38.1154836,0.378,-0.426698,0.14934,0.349688
nitrobenzene_26_015,38.0587961,0.378,-0.361615,-0.402008,0.605384
nitrobenzene_26_015,38.1155078,0.378,-0.23886,-0.315911,0.171029
nitrobenzene_26_015,38.1229348,0.378,-0.193634,-0.270212,-0.300392
nitrobenzene_26_015,38.1095912,0.378,-0.162948,-0.356139,-0.162233
nitrobenzene_26_015,0.5761382,0.005,-0.132807,-0.269483,-0.327881
nitrobenzene_26_015,0.5700557,0.005,-0.124289,-0.297394,-0.270092
nitrobenzene_26_015,0.5700575,0.005,-0.114043,-0.256533,-0.273336
nitrobenzene_26_015,0.5761383,0.005,-0.029596,-0.087827,-0.143674
nitrobenzene_26_015,0.5797445,0.005,-0.026342,-0.069003,-0.03961
nitrobenzene_26_015,54.6397617,0.547,-0.019488,-0.040554,-0.043255
nitrobenzene_26_015,75.2865083,0.754,-0.01727,-0.039572,-0.030116
nitrobenzene_26_015,75.2865029,0.754,-0.016017,-0.030036,-0.029823
nitrobenzene_26_05,38.116541,0.378,-0.718996,0.534685,-0.267734
nitrobenzene_26_05,38.1102292,0.378,-0.428181,0.123377,0.317091
nitrobenzene_26_05,38.0537451,0.378,-0.357275,-0.399419,0.624976
nitrobenzene_26_05,38.1101857,0.378,-0.242283,-0.310266,0.166166
nitrobenzene_26_05,38.1165079,0.378,-0.194611,-0.271045,-0.314569
nitrobenzene_26_05,38.0791424,0.378,-0.162302,-0.365786,-0.185564
nitrobenzene_26_05,0.5677994,0.005,-0.13213,-0.260515,-0.321937
nitrobenzene_26_05,0.5691351,0.005,-0.1252,-0.295001,-0.27357
nitrobenzene_26_05,0.5691265,0.005,-0.115653,-0.256355,-0.277146
nitrobenzene_26_05,0.5677994,0.005,-0.030586,-0.082197,-0.128295
nitrobenzene_26_05,0.5722791,0.005,-0.027535,-0.070052,-0.038318
nitrobenzene_26_05,54.6442953,0.547,-0.019578,-0.037046,-0.037456
nitrobenzene_26_05,75.2858232,0.754,-0.017606,-0.036015,-0.02952
nitrobenzene_26_05,75.2858191,0.754,-0.015748,-0.029656,-0.026119
nitrobenzene_27_015,38.122816,0.378,0.718629,-0.524305,0.294382
nitrobenzene_27_015,38.118908,0.378,0.427802,-0.147872,-0.363684
nitrobenzene_27_015,38.0583895,0.378,0.361633,0.405382,-0.579871
nitrobenzene_27_015,38.1145101,0.378,0.239005,0.315505,-0.193748
nitrobenzene_27_015,38.1103417,0.378,0.194173,0.272887,0.295724
nitrobenzene_27_015,38.1190498,0.378,0.162829,0.351428,0.148491
nitrobenzene_27_015,0.5748131,0.005,0.132723,0.27174,0.337639
nitrobenzene_27_015,0.5630769,0.005,0.123888,0.297604,0.274339
nitrobenzene_27_015,0.5704949,0.005,0.113775,0.253339,0.278767
nitrobenzene_27_015,0.5802896,0.005,0.030121,0.082843,0.155309
nitrobenzene_27_015,0.5776377,0.005,0.026412,0.064907,0.043498
nitrobenzene_27_015,54.6389139,0.547,0.019297,0.038568,0.04782
nitrobenzene_27_015,75.2871834,0.754,0.017581,0.037784,0.03392
nitrobenzene_27_015,75.2864576,0.754,0.015676,0.028447,0.036873
nitrobenzene_27_05,38.1181347,0.378,0.717235,-0.538361,0.288489
nitrobenzene_27_05,38.1035273,0.378,0.429873,-0.12241,-0.376734
nitrobenzene_27_05,38.0506754,0.378,0.357171,0.406545,-0.542252
nitrobenzene_27_05,38.1071573,0.378,0.241648,0.30779,-0.232737
nitrobenzene_27_05,38.0377825,0.378,0.197101,0.274343,0.292235
nitrobenzene_27_05,38.1150685,0.378,0.164193,0.352328,0.14939
nitrobenzene_27_05,0.5619345,0.005,0.133331,0.271164,0.33599
nitrobenzene_27_05,0.542919,0.005,0.124564,0.295129,0.284519
nitrobenzene_27_05,0.5646579,0.005,0.114194,0.250248,0.289575
nitrobenzene_27_05,0.5435238,0.005,0.031679,0.072698,0.180298
nitrobenzene_27_05,0.5761861,0.005,0.026608,0.062949,0.060122
nitrobenzene_27_05,54.6402498,0.547,0.01997,0.035532,0.052112
nitrobenzene_27_05,75.2884751,0.754,0.017755,0.034706,0.035565
nitrobenzene_27_05,75.2851723,0.754,0.015835,0.028313,0.033565
nitrobenzene_28_015,38.1201685,0.378,-0.718718,0.476553,-0.346557
nitrobenzene_28_015,38.1169142,0.378,-0.433508,0.216264,0.37105
nitrobenzene_28_015,38.0624769,0.378,-0.36745,-0.383588,0.656982
nitrobenzene_28_015,38.1168906,0.378,-0.229718,-0.319659,0.080113
nitrobenzene_28_015,38.1202098,0.378,-0.188351,-0.278041,-0.26441
nitrobenzene_28_015,38.1174935,0.378,-0.160148,-0.361903,-0.145994
nitrobenzene_28_015,0.578145,0.005,-0.129644,-0.287797,-0.288889
nitrobenzene_28_015,0.5716427,0.005,-0.121445,-0.307912,-0.233659
nitrobenzene_28_015,0.5716376,0.005,-0.112327,-0.26982,-0.234783
nitrobenzene_28_015,0.5781452,0.005,-0.029538,-0.094769,-0.124706
nitrobenzene_28_015,0.5799544,0.005,-0.025806,-0.069738,-0.033231
nitrobenzene_28_015,54.6108321,0.547,-0.018994,-0.040528,-0.037955
nitrobenzene_28_015,75.2906459,0.754,-0.016886,-0.040463,-0.028475
nitrobenzene_28_015,75.2906538,0.754,-0.015655,-0.030997,-0.029436
nitrobenzene_28_05,38.1119884,0.378,-0.723225,0.425785,-0.404913
nitrobenzene_28_05,38.1095579,0.378,-0.434698,0.248008,0.348006
nitrobenzene_28_05,38.0392824,0.378,-0.37597,-0.315698,0.721214
nitrobenzene_28_05,38.1096013,0.378,-0.213069,-0.28867,0.021096
nitrobenzene_28_05,38.1120631,0.378,-0.17983,-0.293359,-0.217421
nitrobenzene_28_05,38.1113834,0.378,-0.155019,-0.387784,-0.122303
nitrobenzene_28_05,0.5768039,0.005,-0.126365,-0.324257,-0.232016
nitrobenzene_28_05,0.5717657,0.005,-0.118689,-0.337305,-0.18074
nitrobenzene_28_05,0.5717686,0.005,-0.111167,-0.303794,-0.189709
nitrobenzene_28_05,0.5768041,0.005,-0.029509,-0.120528,-0.08898
nitrobenzene_28_05,0.5787689,0.005,-0.025932,-0.077838,-0.015121
